fips,date,zhvi
Kern County,2019-05-31,230846.40074698196
San Francisco County,2019-05-31,1401226.5548064616
Ventura County,2019-05-31,655807.2288803916
San Joaquin County,2019-05-31,400404.3080130692
San Mateo County,2019-05-31,1393155.2477673276
Stanislaus County,2019-05-31,326225.59964276897
Sonoma County,2019-05-31,696059.6834933193
Tulare County,2019-05-31,235377.5846569323
Solano County,2019-05-31,460221.74566321
Santa Barbara County,2019-05-31,639679.3385906128
Monterey County,2019-05-31,601892.319903676
Placer County,2019-05-31,522422.8686075176
San Luis Obispo County,2019-05-31,629802.4536196192
Merced County,2019-05-31,289145.9203766089
Santa Cruz County,2019-05-31,847063.8602757844
Marin County,2019-05-31,1233475.2176473383
Butte County,2019-05-31,334762.56852598576
Yolo County,2019-05-31,487057.7004833135
El Dorado County,2019-05-31,504965.0351475761
Shasta County,2019-05-31,278777.43837766064
Imperial County,2019-05-31,235906.7624036099
Madera County,2019-05-31,273089.16307123494
Kings County,2019-05-31,233459.839163402
Napa County,2019-05-31,733598.9068674837
Humboldt County,2019-05-31,406497.26212843735
Nevada County,2019-05-31,484126.237879988
Sutter County,2019-05-31,309963.3826448168
Mendocino County,2019-05-31,511946.4591833567
Yuba County,2019-05-31,294692.51845706895
Lake County,2019-05-31,267621.4584177344
Tehama County,2019-05-31,233514.597845554
San Benito County,2019-05-31,611315.242960304
Tuolumne County,2019-05-31,322595.20280124823
Calaveras County,2019-05-31,336161.2186553387
Siskiyou County,2019-05-31,216052.09549312
Amador County,2019-05-31,345034.12007255
Lassen County,2019-05-31,180766.49817625424
Glenn County,2019-05-31,255736.6704597592
Del Norte County,2019-05-31,263220.27631024446
Colusa County,2019-05-31,267572.4646380569
Plumas County,2019-05-31,276740.30959941336
Inyo County,2019-05-31,362113.9497194341
Mariposa County,2019-05-31,319771.1055211952
Trinity County,2019-05-31,261710.46111376144
Mono County,2019-05-31,600540.1582956299
Modoc County,2019-05-31,130869.93111554148
Sierra County,2019-05-31,229584.674692309
Alpine County,2019-05-31,431054.1790801298
Los Angeles County,2019-06-30,637332.5647507639
San Diego County,2019-06-30,631381.9232733032
Orange County,2019-06-30,768522.0463821633
Riverside County,2019-06-30,403138.51454389776
San Bernardino County,2019-06-30,354976.78932615835
Santa Clara County,2019-06-30,1262252.4230869485
Alameda County,2019-06-30,905502.5548555552
Sacramento County,2019-06-30,398551.8298762841
Contra Costa County,2019-06-30,664402.2564107066
Fresno County,2019-06-30,277552.4831893888
Kern County,2019-06-30,231769.857348497
San Francisco County,2019-06-30,1404368.456336864
Ventura County,2019-06-30,655374.0094079619
San Joaquin County,2019-06-30,401173.5009919819
San Mateo County,2019-06-30,1390985.129942544
Stanislaus County,2019-06-30,326699.47266161646
Sonoma County,2019-06-30,696090.4092860074
Tulare County,2019-06-30,235965.7608918983
Solano County,2019-06-30,460242.97434826527
Santa Barbara County,2019-06-30,640717.4901932756
Monterey County,2019-06-30,603353.0921503277
Placer County,2019-06-30,524079.0050164636
San Luis Obispo County,2019-06-30,629134.0729887164
Merced County,2019-06-30,289777.61086916295
Santa Cruz County,2019-06-30,847475.7418012874
Marin County,2019-06-30,1235517.9395152235
Butte County,2019-06-30,338463.8537298867
Yolo County,2019-06-30,486482.6514233032
El Dorado County,2019-06-30,505880.42977366014
Shasta County,2019-06-30,280212.86349677405
Imperial County,2019-06-30,237997.48538705977
Madera County,2019-06-30,273573.3470972341
Kings County,2019-06-30,235010.1986504873
Napa County,2019-06-30,734973.1701107495
Humboldt County,2019-06-30,410217.18575325335
Nevada County,2019-06-30,483989.0035035222
Sutter County,2019-06-30,311139.4445549916
Mendocino County,2019-06-30,515740.775489226
Yuba County,2019-06-30,296666.1898792467
Lake County,2019-06-30,267800.64661618386
Tehama County,2019-06-30,236322.6172029448
San Benito County,2019-06-30,611262.5498801561
Tuolumne County,2019-06-30,322747.7518552731
Calaveras County,2019-06-30,337155.30690603866
Siskiyou County,2019-06-30,217553.51972745985
Amador County,2019-06-30,345501.12274106545
Lassen County,2019-06-30,182198.30859032043
Glenn County,2019-06-30,257730.6023485368
Del Norte County,2019-06-30,265139.69374344527
Colusa County,2019-06-30,269101.01708563924
Plumas County,2019-06-30,278062.9465352683
Inyo County,2019-06-30,363040.73788543633
Mariposa County,2019-06-30,320812.49285497743
Trinity County,2019-06-30,262486.44925746653
Mono County,2019-06-30,603340.6943713665
Modoc County,2019-06-30,131367.32523547867
Sierra County,2019-06-30,230295.9380566629
Alpine County,2019-06-30,431051.6005721844
Los Angeles County,2019-07-31,638635.6196615441
San Diego County,2019-07-31,631399.2987914673
Orange County,2019-07-31,769157.6254461994
Riverside County,2019-07-31,403356.17625475326
San Bernardino County,2019-07-31,354279.2533542569
Santa Clara County,2019-07-31,1254453.5696969128
Alameda County,2019-07-31,904637.2018741176
Sacramento County,2019-07-31,399144.8689162254
Contra Costa County,2019-07-31,663894.040788507
Fresno County,2019-07-31,277719.6607572751
Kern County,2019-07-31,232416.41301422915
San Francisco County,2019-07-31,1411241.6961890978
Ventura County,2019-07-31,654801.7955933344
San Joaquin County,2019-07-31,401663.6438336813
San Mateo County,2019-07-31,1392988.1389592155
Stanislaus County,2019-07-31,327550.11597998714
Sonoma County,2019-07-31,695441.340074321
Tulare County,2019-07-31,236338.9539605923
Solano County,2019-07-31,460525.0181204851
Santa Barbara County,2019-07-31,640970.1965148732
Monterey County,2019-07-31,604368.7872695251
Placer County,2019-07-31,524554.4637904704
San Luis Obispo County,2019-07-31,628740.6888865621
Merced County,2019-07-31,290119.04276126734
Santa Cruz County,2019-07-31,848293.879125847
Marin County,2019-07-31,1237624.539222771
Butte County,2019-07-31,340947.86639006465
Yolo County,2019-07-31,485468.50505605456
El Dorado County,2019-07-31,506278.79339086753
Shasta County,2019-07-31,281560.9769761176
Imperial County,2019-07-31,239386.06651734785
Madera County,2019-07-31,273978.5179512229
Kings County,2019-07-31,235705.0126258661
Napa County,2019-07-31,735812.8370316246
Humboldt County,2019-07-31,412286.3199320861
Nevada County,2019-07-31,483642.0496889984
Sutter County,2019-07-31,312392.48191104626
Mendocino County,2019-07-31,517975.3922089978
Yuba County,2019-07-31,298692.03932513425
Lake County,2019-07-31,268227.0590758829
Tehama County,2019-07-31,238498.7804560781
San Benito County,2019-07-31,611376.6691905872
Tuolumne County,2019-07-31,322710.60769233963
Calaveras County,2019-07-31,337898.5569883521
Siskiyou County,2019-07-31,218543.2197337145
Amador County,2019-07-31,346243.21832079923
Lassen County,2019-07-31,183885.80713224236
Glenn County,2019-07-31,260078.6127514014
Del Norte County,2019-07-31,266547.44747320074
Colusa County,2019-07-31,270689.94299817464
Plumas County,2019-07-31,279282.9127676609
Inyo County,2019-07-31,364101.4167762115
Mariposa County,2019-07-31,321801.0431823982
Trinity County,2019-07-31,263054.5145469209
Mono County,2019-07-31,606445.4449332119
Modoc County,2019-07-31,132070.72716838095
Sierra County,2019-07-31,231335.95258585745
Alpine County,2019-07-31,430611.9238046834
Los Angeles County,2019-08-31,643643.8174403199
San Diego County,2019-08-31,632145.7399493513
Orange County,2019-08-31,771615.7166448204
Riverside County,2019-08-31,404202.1830323225
San Bernardino County,2019-08-31,354436.6007628967
Santa Clara County,2019-08-31,1251501.742879465
Alameda County,2019-08-31,905099.7634105512
Sacramento County,2019-08-31,399802.051310059
Contra Costa County,2019-08-31,664557.7644767144
Fresno County,2019-08-31,278316.44773668755
Kern County,2019-08-31,233154.2255291264
San Francisco County,2019-08-31,1421316.1944452152
Ventura County,2019-08-31,654006.8293770491
San Joaquin County,2019-08-31,402434.0094514548
San Mateo County,2019-08-31,1400300.8326559523
Stanislaus County,2019-08-31,328676.515558488
Sonoma County,2019-08-31,695033.3370683958
Tulare County,2019-08-31,236884.40682898037
Solano County,2019-08-31,461012.7640147619
Santa Barbara County,2019-08-31,642068.517487135
Monterey County,2019-08-31,605584.97447336
Placer County,2019-08-31,524523.3857952197
San Luis Obispo County,2019-08-31,629523.3015967709
Merced County,2019-08-31,290861.6194026677
Santa Cruz County,2019-08-31,848865.7229580311
Marin County,2019-08-31,1239258.0167499888
Butte County,2019-08-31,342916.4027424778
Yolo County,2019-08-31,484793.0624356319
El Dorado County,2019-08-31,506422.73338147486
Shasta County,2019-08-31,282585.89660979825
Imperial County,2019-08-31,240378.1367451076
Madera County,2019-08-31,274768.2196280942
Kings County,2019-08-31,235903.4009209333
Napa County,2019-08-31,736994.8157473776
Humboldt County,2019-08-31,414071.3724944512
Nevada County,2019-08-31,483934.88800511736
Sutter County,2019-08-31,313735.3581809146
Mendocino County,2019-08-31,518695.2452932305
Yuba County,2019-08-31,300634.9672627474
Lake County,2019-08-31,268254.5637155196
Tehama County,2019-08-31,240466.46645386724
San Benito County,2019-08-31,612230.7379296947
Tuolumne County,2019-08-31,322717.4376785957
Calaveras County,2019-08-31,338176.43301630573
Siskiyou County,2019-08-31,219196.21396590583
Amador County,2019-08-31,346695.59767740074
Lassen County,2019-08-31,185363.02124674077
Glenn County,2019-08-31,262558.4501746825
Del Norte County,2019-08-31,267693.0402724649
Colusa County,2019-08-31,272072.04156963405
Plumas County,2019-08-31,280039.6496057764
Inyo County,2019-08-31,366050.8127985356
Mariposa County,2019-08-31,322937.6825009205
Trinity County,2019-08-31,263569.2013379268
Mono County,2019-08-31,608996.3693701278
Modoc County,2019-08-31,132872.35073086977
Sierra County,2019-08-31,232154.6402929096
Alpine County,2019-08-31,431115.1400465085
Los Angeles County,2019-09-30,651374.098701141
San Diego County,2019-09-30,632540.8051616814
Orange County,2019-09-30,776262.2080596288
Riverside County,2019-09-30,405441.444859348
San Bernardino County,2019-09-30,355894.2190343019
Santa Clara County,2019-09-30,1255222.2005806377
Alameda County,2019-09-30,904832.8590643404
Sacramento County,2019-09-30,400892.36311459215
Contra Costa County,2019-09-30,665845.9710686695
Fresno County,2019-09-30,278892.8279382508
Kern County,2019-09-30,233708.04043822785
San Francisco County,2019-09-30,1429932.9352209915
Ventura County,2019-09-30,653721.9817245923
San Joaquin County,2019-09-30,403041.5610205848
San Mateo County,2019-09-30,1409519.532478056
Stanislaus County,2019-09-30,330006.25141201983
Sonoma County,2019-09-30,694917.9532336352
Tulare County,2019-09-30,237473.627439942
Solano County,2019-09-30,461628.1513316257
Santa Barbara County,2019-09-30,642983.8842628353
Monterey County,2019-09-30,606436.6494506071
Placer County,2019-09-30,524438.2393692894
San Luis Obispo County,2019-09-30,632064.4372554114
Merced County,2019-09-30,291920.5533639397
Santa Cruz County,2019-09-30,849311.1499709062
Marin County,2019-09-30,1239783.9962045087
Butte County,2019-09-30,344434.73662527226
Yolo County,2019-09-30,484786.0227300744
El Dorado County,2019-09-30,506640.71707112784
Shasta County,2019-09-30,283829.24211591046
Imperial County,2019-09-30,241270.22157180196
Madera County,2019-09-30,275678.9952789811
Kings County,2019-09-30,235912.43789439567
Napa County,2019-09-30,738447.4065000853
Humboldt County,2019-09-30,413753.2129068969
Nevada County,2019-09-30,484217.2796859864
Sutter County,2019-09-30,315395.40131434967
Mendocino County,2019-09-30,518551.26282615896
Yuba County,2019-09-30,302361.61036839214
Lake County,2019-09-30,268072.8044873595
Tehama County,2019-09-30,241833.76253145863
San Benito County,2019-09-30,613188.7316889782
Tuolumne County,2019-09-30,323428.13813260867
Calaveras County,2019-09-30,337797.5482960454
Siskiyou County,2019-09-30,219109.9270083017
Amador County,2019-09-30,346684.0955751724
Lassen County,2019-09-30,186072.95192523452
Glenn County,2019-09-30,264357.3516422692
Del Norte County,2019-09-30,269247.6445750148
Colusa County,2019-09-30,272967.1555439049
Plumas County,2019-09-30,280198.5628759503
Inyo County,2019-09-30,367804.89237430826
Mariposa County,2019-09-30,323506.4691114106
Trinity County,2019-09-30,263043.1507097698
Mono County,2019-09-30,610042.7864118688
Modoc County,2019-09-30,133088.1036149801
Sierra County,2019-09-30,232728.81404476185
Alpine County,2019-09-30,431556.92291703465
Los Angeles County,2019-10-31,659191.318513746
San Diego County,2019-10-31,633645.4730399469
Orange County,2019-10-31,782265.9107838506
Riverside County,2019-10-31,406961.4162485393
San Bernardino County,2019-10-31,358884.9392269219
Santa Clara County,2019-10-31,1258719.0222690995
Alameda County,2019-10-31,904831.8123943076
Sacramento County,2019-10-31,402531.7803311585
Contra Costa County,2019-10-31,667734.2502214303
Fresno County,2019-10-31,279900.1611869748
Kern County,2019-10-31,234573.2402902958
San Francisco County,2019-10-31,1435705.3700038863
Ventura County,2019-10-31,654296.9056823218
San Joaquin County,2019-10-31,404063.2967810155
San Mateo County,2019-10-31,1414599.102132355
Stanislaus County,2019-10-31,331304.9547803622
Sonoma County,2019-10-31,695088.0136458321
Tulare County,2019-10-31,238747.78601024917
Solano County,2019-10-31,462509.2266210031
Santa Barbara County,2019-10-31,644214.2813897337
Monterey County,2019-10-31,608010.4146704497
Placer County,2019-10-31,525096.1868786826
San Luis Obispo County,2019-10-31,635462.9885776471
Merced County,2019-10-31,293159.4204480667
Santa Cruz County,2019-10-31,848832.6260962248
Marin County,2019-10-31,1240412.9039343048
Butte County,2019-10-31,346018.8626780622
Yolo County,2019-10-31,485380.24357636645
El Dorado County,2019-10-31,507131.6387124588
Shasta County,2019-10-31,284705.14220268483
Imperial County,2019-10-31,242881.9562051976
Madera County,2019-10-31,277239.2884183984
Kings County,2019-10-31,236358.72392180053
Napa County,2019-10-31,740404.398789932
Humboldt County,2019-10-31,413733.57743980194
Nevada County,2019-10-31,484579.0268064053
Sutter County,2019-10-31,317543.9283619844
Mendocino County,2019-10-31,519538.1768387912
Yuba County,2019-10-31,304187.1560092953
Lake County,2019-10-31,267588.6563215256
Tehama County,2019-10-31,243427.90280423625
San Benito County,2019-10-31,614109.0720871718
Tuolumne County,2019-10-31,324038.4233502093
Calaveras County,2019-10-31,337619.2975727124
Siskiyou County,2019-10-31,219188.9633876969
Amador County,2019-10-31,346680.8856496837
Lassen County,2019-10-31,186335.85247446047
Glenn County,2019-10-31,266471.7386196153
Del Norte County,2019-10-31,271887.35914370854
Colusa County,2019-10-31,273932.8893764483
Plumas County,2019-10-31,280665.08799616044
Inyo County,2019-10-31,369957.2297722897
Mariposa County,2019-10-31,323589.2583845493
Trinity County,2019-10-31,262941.334015471
Mono County,2019-10-31,612054.5629145493
Modoc County,2019-10-31,133780.40487963473
Sierra County,2019-10-31,233297.70504225796
Alpine County,2019-10-31,432550.2616931146
Los Angeles County,2019-11-30,666251.1976588309
San Diego County,2019-11-30,635820.0717727183
Orange County,2019-11-30,787744.441575613
Riverside County,2019-11-30,409146.9771774332
San Bernardino County,2019-11-30,363092.264330697
Santa Clara County,2019-11-30,1262620.3572926575
Alameda County,2019-11-30,905554.0165641512
Sacramento County,2019-11-30,405080.09954023006
Contra Costa County,2019-11-30,670335.7423010361
Fresno County,2019-11-30,281067.79084654583
Kern County,2019-11-30,235638.3443270832
San Francisco County,2019-11-30,1442246.0189196228
Ventura County,2019-11-30,655783.0781608755
San Joaquin County,2019-11-30,405377.7880186825
San Mateo County,2019-11-30,1419305.4535633794
